,ILNAsv,AcSuppSv,PSEdSuppSv,CareerSv,EmplyTrSv,BudgetSv,HousEdSv,HlthEdSv,FamSuppSv,MentorSv,SILsv,RmBrdFASv,EducFinaSv,OthrFinaSv,Num_services
2020,1,1,1,1,1,1,1,0,1,1,1,1,1,1,13
2021,1,1,1,1,1,1,1,0,1,1,1,1,1,1,13
2022,1,1,1,1,1,1,1,0,1,1,1,1,1,1,13
2023,1,1,0,1,1,0,0,0,1,1,0,0,0,0,6
2024,1,1,0,1,0,0,1,0,0,1,0,0,0,0,5
2025,1,1,0,0,0,1,1,1,1,0,0,0,0,0,6
2026,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14
2027,0,1,0,1,1,1,1,0,0,0,0,0,0,0,5
2028,0,1,1,1,1,1,0,0,0,0,0,0,0,0,5
2029,0,1,0,1,1,0,1,0,0,0,0,0,0,0,4
2030,0,0,0,0,1,0,0,0,1,1,0,0,0,0,3
2031,1,1,1,1,1,1,1,0,1,1,1,1,1,1,13
2032,0,0,0,1,0,1,1,1,1,1,0,0,0,0,6
2033,0,0,0,1,1,0,1,1,1,0,0,0,0,0,5
2034,0,0,0,0,0,1,1,1,1,0,0,0,0,0,4
2035,0,1,0,0,0,1,1,0,1,0,0,0,0,0,4
2036,0,0,0,0,1,1,1,0,1,0,0,0,0,0,4
2037,0,1,0,1,0,1,1,1,1,1,0,0,0,0,7
2038,1,1,1,1,1,1,1,0,1,1,1,1,1,1,13
2039,1,1,1,1,1,1,1,0,1,1,1,1,1,1,13
2040,1,1,1,1,1,1,1,0,1,1,1,1,1,1,13
2041,1,1,1,1,1,1,1,0,1,1,1,1,1,1,13
2042,0,1,0,1,1,0,1,1,0,0,0,0,0,0,5
2043,1,1,0,1,0,1,1,1,0,1,0,0,0,1,8
2044,1,1,0,1,0,0,1,1,1,1,0,0,0,0,7
2045,1,1,0,1,0,1,1,1,1,0,0,0,0,0,7
2046,1,1,1,1,1,1,1,0,1,1,1,1,1,1,13
2047,1,1,1,1,1,1,1,0,1,1,1,1,1,1,13
2048,0,1,0,1,1,1,1,1,1,0,0,0,0,0,7
2049,0,1,1,1,0,1,1,0,1,0,0,0,0,0,6
2050,1,1,1,1,1,1,1,0,1,1,1,1,1,1,13
2051,0,1,0,1,1,1,1,1,1,1,0,0,0,0,8
2052,1,1,0,1,1,1,1,0,1,1,0,0,0,0,8
2053,0,1,1,1,0,1,1,0,1,0,0,0,0,0,6
2054,0,1,0,1,0,1,1,1,1,1,0,0,0,0,7
2055,1,1,0,1,1,0,1,1,1,0,0,0,0,0,7
2056,1,1,1,1,1,1,1,0,1,1,1,1,1,1,13
2057,0,1,1,0,0,0,0,0,1,0,0,0,0,0,3
2058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2059,0,0,0,1,1,1,0,1,0,0,0,0,0,0,4
2060,0,1,0,1,0,1,1,1,0,1,0,0,0,0,6
2061,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3
2062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2063,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2064,1,0,0,0,1,1,1,0,0,0,0,0,0,0,4
2065,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2066,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2067,1,0,0,1,0,1,1,0,0,0,0,0,0,0,4
2068,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2069,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3
2070,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2
2071,0,1,0,1,1,1,0,0,0,0,0,0,0,0,4
2072,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2073,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2074,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2
2075,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3
2076,0,1,0,1,1,1,1,1,0,0,0,0,0,0,6
2077,0,0,0,0,0,1,1,1,1,0,0,0,0,0,4
2078,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2079,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2080,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2081,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2082,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2
2083,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2084,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2
2085,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
2086,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
2087,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2088,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2089,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2090,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2091,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2092,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2093,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2094,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2095,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2096,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2097,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2
2098,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2099,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2100,0,0,0,1,0,1,1,0,0,0,0,0,0,0,3
2101,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2102,0,0,0,1,0,0,1,1,0,0,0,0,0,0,3
2103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2104,0,1,0,1,0,1,1,1,0,0,0,0,0,0,5
2105,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3
2106,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3
2107,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
2108,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2109,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2110,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2
2111,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2112,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2113,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2116,1,1,0,0,0,0,1,1,0,0,0,0,0,0,4
2117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2119,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2121,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2124,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
2125,0,0,0,1,1,0,1,0,0,0,0,0,0,0,3
2126,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2127,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2128,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
2129,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2130,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2131,0,1,1,0,0,0,0,1,0,0,0,0,0,0,3
2132,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2133,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3
2134,0,0,0,1,1,0,1,1,0,0,0,0,0,0,4
2135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2136,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2138,0,0,0,0,1,1,1,1,0,0,0,0,0,0,4
2139,1,1,0,0,1,1,1,1,0,0,0,0,0,0,6
2140,1,0,0,0,1,1,1,1,0,0,0,0,0,0,5
2141,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2143,1,0,0,0,1,0,0,0,0,1,0,0,0,0,3
2144,1,0,0,1,1,1,1,0,0,0,0,0,0,0,5
2145,0,1,0,0,0,1,0,0,0,1,1,0,0,0,4
2146,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3
2147,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2
2148,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2149,1,0,0,0,0,0,0,1,1,0,0,0,0,0,3
2150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2152,1,0,1,1,0,1,0,1,0,0,0,0,0,0,5
2153,1,1,1,1,1,1,1,1,1,0,0,0,0,0,9
2154,0,0,1,1,1,1,1,1,1,0,0,0,0,0,7
2155,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2
2156,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2157,1,0,0,1,0,0,1,0,0,0,0,0,0,0,3
2158,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2159,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2161,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
2162,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2164,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2165,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2166,1,0,0,1,0,0,0,1,0,0,0,0,0,0,3
2167,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2168,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2169,0,1,0,0,1,1,1,0,0,0,0,0,0,0,4
2170,1,1,0,1,0,1,0,0,0,0,0,0,0,0,4
2171,0,1,0,0,1,1,1,1,0,0,0,0,0,0,5
2172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2173,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2174,0,0,0,1,1,0,1,1,0,0,0,0,0,0,4
2175,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2176,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2177,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3
2178,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2179,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
2180,0,1,0,0,1,1,1,1,0,0,0,0,0,0,5
2181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2182,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2183,0,0,0,0,1,1,1,1,0,0,0,0,0,0,4
2184,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2186,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2187,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2188,0,1,0,0,1,1,1,1,0,0,0,0,0,0,5
2189,0,1,0,1,1,0,1,0,0,0,0,0,0,0,4
2190,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2191,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2192,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2193,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2
2194,1,0,1,0,1,1,1,1,0,0,0,0,0,0,6
2195,0,0,0,0,1,1,1,1,0,0,0,0,0,0,4
2196,0,0,0,0,1,1,1,1,0,0,0,0,0,0,4
2197,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2198,0,1,0,1,1,0,0,0,0,0,0,0,0,0,3
2199,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3
2200,1,0,0,0,1,1,1,1,0,0,0,0,0,0,5
2201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2202,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3
2203,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2204,1,0,0,0,0,1,1,1,0,0,0,0,0,0,4
2205,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2206,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2207,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3
2208,1,1,1,1,0,1,1,1,1,0,0,0,0,0,8
2209,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2210,0,0,0,1,0,0,1,0,1,0,0,0,0,0,3
2211,1,0,0,1,0,1,1,1,0,0,0,0,0,0,5
2212,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2213,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2214,1,0,0,0,0,1,1,1,0,0,0,0,0,0,4
2215,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2216,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2
2217,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3
2218,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2
2219,0,1,1,0,1,0,0,1,0,0,0,0,0,0,4
2220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2221,1,0,0,0,0,1,1,1,0,0,0,0,0,0,4
2222,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2223,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3
2224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2225,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
2226,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2227,1,0,1,1,1,1,1,1,1,1,0,0,0,0,9
2228,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3
2229,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
2230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2231,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2
2232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2233,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
2234,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2235,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2236,0,1,0,1,1,1,1,1,0,0,0,0,0,0,6
2237,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2238,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2239,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2240,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2241,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2242,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3
2243,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2244,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2245,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2
2246,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2247,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2248,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2249,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2250,1,0,0,1,0,0,0,1,0,0,0,0,0,0,3
2251,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2252,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2253,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2254,1,0,0,0,0,1,1,0,0,0,1,0,0,0,4
2255,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2256,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2257,1,0,0,1,0,1,0,1,0,0,0,0,0,0,4
2258,1,1,0,0,1,1,1,1,0,0,0,0,0,0,6
2259,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
2260,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2261,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2262,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3
2263,1,0,1,0,1,1,1,1,0,0,0,0,0,0,6
2264,0,0,0,0,1,1,1,1,0,0,0,0,0,0,4
2265,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2266,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
2267,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2268,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2
2269,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2
2270,1,1,0,0,1,1,1,1,0,0,0,0,0,0,6
2271,1,0,1,1,0,1,1,0,0,0,0,0,0,0,5
2272,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2273,1,1,0,0,0,1,0,1,0,0,0,0,0,0,4
2274,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2275,1,1,0,0,1,0,0,1,0,0,0,0,0,0,4
2276,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2277,1,0,0,0,0,1,1,1,0,0,0,0,0,0,4
2278,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2279,1,0,0,1,0,0,1,0,0,0,0,0,0,0,3
2280,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2281,1,1,0,0,0,0,1,1,0,0,0,0,0,0,4
2282,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2283,1,0,0,0,0,0,0,1,0,0,0,0,1,0,3
2284,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2285,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3
2286,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2
2287,1,0,1,0,0,1,1,1,0,1,0,0,0,0,6
2288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2289,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
2290,1,1,0,0,1,1,1,1,0,0,0,0,0,0,6
2291,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
2292,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2293,1,0,0,0,0,1,0,0,1,0,0,0,0,0,3
2294,0,1,0,0,1,0,0,1,0,0,0,0,0,0,3
2295,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2296,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
2297,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2298,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2299,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2302,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2305,1,0,0,0,1,1,0,0,1,0,0,0,0,0,4
2306,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2307,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2
2308,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2309,1,0,0,0,1,1,1,1,0,0,0,0,0,0,5
2310,1,0,0,1,0,1,1,0,0,0,0,0,0,0,4
2311,1,0,0,0,1,1,1,1,0,0,0,0,0,0,5
2312,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
2313,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
2314,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2315,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2316,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
2317,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2318,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2319,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2320,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2321,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2322,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2323,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2324,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
2325,0,0,0,1,0,1,1,1,0,0,0,0,0,0,4
2326,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2327,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2328,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2329,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2330,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2331,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
2332,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2
2334,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2335,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2337,1,0,1,0,0,0,0,1,0,0,0,0,0,0,3
2338,1,0,1,1,0,0,0,1,0,0,0,0,0,0,4
2339,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
2340,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2341,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2342,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2
2343,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2344,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2
2345,1,0,0,0,0,1,0,1,0,0,0,0,0,0,3
2346,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2347,0,0,1,1,0,0,0,1,0,0,0,0,0,0,3
2348,0,1,0,0,0,1,1,1,0,0,0,0,0,0,4
2349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2350,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3
2351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2352,1,0,0,1,0,1,1,0,0,0,0,0,0,0,4
2353,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
2354,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2355,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2356,1,0,0,1,1,1,1,1,0,0,0,0,0,0,6
2357,1,0,0,0,0,1,1,0,0,0,0,0,0,0,3
2358,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2359,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2360,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2361,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2362,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2363,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2364,0,0,0,1,0,1,0,1,1,0,0,0,0,0,4
2365,1,0,0,0,0,1,1,1,1,0,0,0,0,0,5
2366,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
2367,1,0,0,1,0,0,0,1,0,0,0,0,0,0,3
2368,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2369,0,0,0,0,1,1,1,1,0,0,0,0,0,0,4
2370,1,0,1,0,0,0,1,0,0,0,0,0,0,0,3
2371,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5
2372,1,1,1,1,1,1,1,1,1,0,0,0,0,0,9
2373,1,1,0,0,1,1,0,1,1,1,0,0,0,0,7
2374,0,1,0,0,0,0,0,1,1,0,0,0,0,0,3
2375,0,0,0,1,0,0,1,1,0,0,0,0,0,0,3
2376,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2377,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2
2378,0,1,0,1,1,1,1,1,0,0,0,0,0,1,7
2379,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
2380,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
2381,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2382,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2383,0,1,0,1,1,1,0,0,0,0,1,0,0,0,5
2384,0,1,0,1,1,1,1,1,1,0,0,0,0,0,7
2385,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2386,0,0,0,1,0,1,1,1,0,0,0,0,0,0,4
2387,1,1,0,1,1,1,1,1,1,0,0,0,0,0,8
2388,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3
2389,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
2390,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3
2391,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3
2392,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
2393,1,1,0,0,1,0,0,0,1,0,0,0,0,0,4
2394,1,1,0,1,1,1,1,1,1,1,0,0,0,0,9
2395,1,1,0,1,1,1,0,0,0,0,0,0,0,1,6
2396,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
2397,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3
2398,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
2399,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
2400,1,1,0,1,0,1,0,1,0,1,0,0,1,1,8
2401,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
2402,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
2403,0,1,0,1,1,1,0,1,1,0,0,0,0,0,6
2404,1,1,1,1,1,1,1,1,1,0,0,0,0,0,9
2405,1,1,1,1,1,1,1,1,1,1,1,1,1,0,13
2406,1,1,0,0,0,0,0,1,1,0,0,0,0,1,5
2407,1,0,0,1,0,0,0,0,0,1,0,0,0,1,4
2408,0,1,1,1,1,1,1,1,1,0,0,0,0,0,8
2409,1,1,0,1,1,0,0,1,0,0,0,0,1,0,6
2410,1,1,0,0,1,0,0,0,0,1,0,0,0,0,4
2411,0,1,0,1,1,1,0,1,0,0,0,0,1,0,6
2412,1,1,1,1,1,1,1,1,1,0,0,0,0,1,10
2413,1,1,0,1,0,1,1,1,0,1,1,0,0,0,8
2414,1,1,0,1,1,1,1,1,1,1,0,0,1,1,11
2415,1,0,0,1,1,1,1,1,1,0,0,0,0,0,7
2416,0,1,0,1,1,1,1,1,1,1,0,0,0,1,9
2417,1,1,1,1,1,1,0,1,0,0,1,0,0,0,8
2418,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3
2419,1,1,0,1,1,1,1,1,1,0,0,0,0,0,8
2420,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2421,1,1,0,1,1,0,1,1,1,1,0,0,0,0,8
2422,1,1,1,1,0,1,0,0,1,0,0,0,0,0,6
2423,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
2424,1,0,0,1,0,1,1,0,0,1,0,0,0,0,5
2425,1,1,0,1,0,1,1,1,1,0,0,0,0,0,7
2426,1,1,0,1,1,1,1,1,1,0,0,0,0,0,8
2427,0,1,0,0,1,0,0,1,0,0,0,0,0,0,3
2428,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3
2429,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2430,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
2431,0,1,1,1,0,0,0,0,0,1,0,0,0,0,4
2432,1,1,0,1,1,0,0,0,0,0,0,0,0,1,5
2433,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2434,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
2435,1,1,0,0,1,0,1,0,0,1,0,0,0,0,5
2436,1,1,0,1,1,1,0,0,0,1,0,0,1,1,8
2437,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3
2438,0,1,0,0,0,0,1,1,0,0,0,0,0,0,3
2439,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
